,indicator,name,source,source_notes,subject_notes,language,units,scale
15191,SE.LPV.PRIM.MA,,world_bank,,,1,,
15192,SE.LPV.PRIM.OOS,,world_bank,,,1,,
15193,SE.LPV.PRIM.OOS.FE,,world_bank,,,1,,
15194,SE.LPV.PRIM.OOS.MA,,world_bank,,,1,,
15195,SE.NEXM.SCR.JRSEC,,world_bank,,,1,,
15196,SE.NEXM.SCR.PRM,,world_bank,,,1,,
15197,SE.NEXM.SCR.SRSEC,,world_bank,,,1,,
15198,SE.PRE.DURS,"Educación preescolar, duración (años)",world_bank,Preprimary duration refers to the number of grades (years) in preprimary school.,"United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",1,,
15199,SE.PRE.ENRL,,world_bank,,,1,,
15200,SE.PRE.ENRL.FE,,world_bank,,,1,,
15201,SE.PRE.ENRL.TC.ZS,"Relación alumno-maestro, preescolar",world_bank,"Average number of pupils per teacher at a given level of education, based on headcounts of both pupils and teachers. Divide the total number of pupils enrolled at the specified level of education by the number of teachers at the same level. In computing and interpreting this indicator, one should take into account the existence of part-time teaching, school-shifts, multi-grade classes and other practices that may affect the precision and meaningfulness of pupil-teacher ratios. When feasible, the number of part-time teachers is converted to ‘full-time equivalent’ teachers; a double-shift teacher is counted twice, etc. Teachers are defined as persons whose professional activity involves the transmitting of knowledge, attitudes and skills that are stipulated in a formal curriculum programme to students enrolled in a formal educational institution.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15202,SE.PRE.ENRR,"Inscripción escolar, nivel preprimario (% bruto)",world_bank,"Tasa bruta de matrícula, educación preescolar, total. Corresponde al número total de estudiantes matriculados en educación preescolar, independientemente de su edad, expresado como porcentaje de la población total en edad oficial de cursar enseñanza preescolar. La TBM puede ser superior a 100% debido a la inclusión de estudiantes mayores y menores a la edad oficial ya sea por repetir grados o por un ingreso precoz o tardío a dicho nivel de enseñanza.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15203,SE.PRE.ENRR.FE,"Inscripción escolar, nivel preprimario, mujeres (% bruto)",world_bank,"Tasa bruta de matrícula (TBM), educación preescolar, mujeres. Corresponde al número total de niñas matriculadas en educación preescolar, independientemente de su edad, expresado como porcentaje de la población total de niñas en edad oficial de cursar educación preescolar. La TBM puede ser superior a 100% debido a la inclusión de estudiantes mayores y menores a la edad oficial ya sea por repetir grados o por un ingreso precoz o tardío a dicho nivel de enseñanza.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15204,SE.PRE.ENRR.MA,"Inscripción escolar, nivel preprimario, varones (% bruto)",world_bank,"Tasa bruta de matrícula, educación preescolar, varones. Corresponde al número total de niños matriculados en educación preescolar, independientemente de su edad, expresado como porcentaje de la población total de niños en edad oficial de cursar enseñanza preescolar. La TBM puede ser superior a 100% debido a la inclusión de estudiantes mayores y menores a la edad oficial ya sea por repetir grados o por un ingreso precoz o tardío a dicho nivel de enseñanza.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15205,SE.PRE.PRIV.ZS,,world_bank,,,1,,
15206,SE.PRE.TCAQ.FE.ZS,"Maestros capacitados en educación de nivel preescolar, mujeres (% de maestras mujeres)",world_bank,Trained teachers in preprimary education are the percentage of preprimary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.,"United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",1,,
15207,SE.PRE.TCAQ.MA.ZS,"Maestros capacitados en educación de nivel preescolar, varones (% de maestros varones)",world_bank,Trained teachers in preprimary education are the percentage of preprimary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15208,SE.PRE.TCAQ.ZS,Maestros capacitados en educación de nivel preescolar (% del total de docentes),world_bank,Trained teachers in preprimary education are the percentage of preprimary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15209,SE.PRE.TCHR,,world_bank,,,1,,
15210,SE.PRE.TCHR.FE,,world_bank,,,1,,
15211,SE.PRE.TCHR.FE.ZS,,world_bank,,,1,,
15212,SE.PRM.AGEE.ZS,,world_bank,,,1,,
15213,SE.PRM.AGES,Edad de inicio de la educación de nivel primario,world_bank,"La edad de inicio de la educación de nivel primario es la edad en la cual los estudiantes ingresan a dicho nivel educativo bajo el supuesto de que han comenzado en la edad de ingreso oficial para el nivel más básico de educación, que han recibido instrucción a tiempo completo y que han avanzado a través del sistema sin repetir ni omitir ningún grado.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15214,SE.PRM.ATTD,Asistencia de los estudiantes,world_bank,,,1,,
15215,SE.PRM.ATTD.1,(De facto) Porcentaje de estudiantes de 4.º grado que están presentes durante una visita no anunciada,world_bank,,,1,,
15216,SE.PRM.ATTD.1.F,(De facto) Porcentaje de estudiantes de 4.º grado que están presentes durante una visita no anunciada - Mujeres,world_bank,,,1,,
15217,SE.PRM.ATTD.1.M,(De facto) Porcentaje de estudiantes de 4.º grado que están presentes durante una visita no anunciada - Hombres,world_bank,,,1,,
15218,SE.PRM.ATTD.1.R,(De facto) Porcentaje de estudiantes de 4.º grado que están presentes durante una visita no anunciada - Rural,world_bank,,,1,,
15219,SE.PRM.ATTD.1.U,(De facto) Porcentaje de estudiantes de 4.º grado que están presentes durante una visita no anunciada - Urbana,world_bank,,,1,,
15220,SE.PRM.BFIN,Financiamiento,world_bank,,,1,,
15221,SE.PRM.BFIN.1,"Puntuación en Financiamiento; donde una puntuación de 1 indica baja efectividad, mientras que 5 indica alta efectividad en términos de suficiencia, eficiencia y equidad.",world_bank,,,1,,
15222,SE.PRM.BFIN.2,(Financiamiento) – Suficiencia expresada según gasto por niño,world_bank,,,1,,
15223,SE.PRM.BFIN.3,(Financiamiento) Eficiencia – expresada por la puntuación de la evaluación de Gasto público y responsabilidad financiera (PEFA); donde 0 es la menor eficiencia posible y 1 es la mayor,world_bank,,,1,,
15224,SE.PRM.BFIN.4,(Financiamiento) Eficiencia – expresada por la relación entre financiamiento y resultados; donde 0 es la menor eficiencia posible y 1 es la mayor,world_bank,,,1,,
15225,SE.PRM.BFIN.5,(Financiamiento) – Equidad,world_bank,,,1,,
15226,SE.PRM.BIMP,Toma de decisiones imparciales,world_bank,,,1,,
15227,SE.PRM.BIMP.1,Puntuación promedio para Toma de decisiones imparciales; donde una puntuación de 1 indica baja efectividad y 5 indica alta efectividad,world_bank,,,1,,
15228,SE.PRM.BIMP.2,(Toma de decisiones imparciales) puntuación promedio para gestión del personal politizada,world_bank,,,1,,
15229,SE.PRM.BIMP.3,(Toma de decisiones imparciales) puntuación promedio para formulación de políticas politizada,world_bank,,,1,,
15230,SE.PRM.BIMP.4,(Toma de decisiones imparciales) puntuación promedio para implementación de políticas politizada,world_bank,,,1,,
15231,SE.PRM.BIMP.5,(Toma de decisiones imparciales) puntuación promedio para sindicatos de empleados como facilitadores,world_bank,,,1,,
15232,SE.PRM.BMAC,Mandatos y rendición de cuentas,world_bank,,,1,,
15233,SE.PRM.BMAC.1,Puntuación promedio para Mandatos y rendición de cuentas; donde una puntuación de 1 indica baja efectividad y 5 indica alta efectividad,world_bank,,,1,,
15234,SE.PRM.BMAC.2,(Mandatos y rendición de cuentas) puntuación promedio para coherencia,world_bank,,,1,,
15235,SE.PRM.BMAC.3,(Mandatos y rendición de cuentas) puntuación promedio para transparencia,world_bank,,,1,,
15236,SE.PRM.BMAC.4,(Mandatos y rendición de cuentas) puntuación promedio para rendición de cuentas de funcionarios públicos,world_bank,,,1,,
15237,SE.PRM.BNLG,Objetivos nacionales de aprendizaje,world_bank,,,1,,
15238,SE.PRM.BNLG.1,Puntuación promedio para Objetivos nacionales de aprendizaje; donde una puntuación de 1 indica baja efectividad y 5 indica alta efectividad,world_bank,,,1,,
15239,SE.PRM.BNLG.2,(Objetivos nacionales de aprendizaje) puntuación promedio para focalización,world_bank,,,1,,
15240,SE.PRM.BNLG.3,(Objetivos nacionales de aprendizaje) puntuación promedio para monitoreo,world_bank,,,1,,
15241,SE.PRM.BNLG.4,(Objetivos nacionales de aprendizaje) puntuación promedio para incentivos,world_bank,,,1,,
15242,SE.PRM.BNLG.5,(Objetivos nacionales de aprendizaje) puntuación promedio para compromiso comunitario,world_bank,,,1,,
15243,SE.PRM.BQBR,Características de la burocracia,world_bank,,,1,,
15244,SE.PRM.BQBR.1,Puntuación promedio para Características de la burocracia; donde una puntuación de 1 indica baja efectividad y 5 indica alta efectividad,world_bank,,,1,,
15245,SE.PRM.BQBR.2,(Características de la burocracia) puntuación promedio para conocimientos y habilidades,world_bank,,,1,,
15246,SE.PRM.BQBR.3,(Características de la burocracia) puntuación promedio para ambiente de trabajo,world_bank,,,1,,
15247,SE.PRM.BQBR.4,(Características de la burocracia) puntuación promedio para mérito,world_bank,,,1,,
15248,SE.PRM.BQBR.5,(Características de la burocracia) puntuación promedio para motivación y actitud,world_bank,,,1,,
15249,SE.PRM.CMPL.FE.ZS,,world_bank,,,1,,
15250,SE.PRM.CMPL.MA.ZS,,world_bank,,,1,,
15251,SE.PRM.CMPL.ZS,,world_bank,,,1,,
15252,SE.PRM.CMPR.FE.ZS,,world_bank,,,1,,
15253,SE.PRM.CMPR.MA.ZS,,world_bank,,,1,,
15254,SE.PRM.CMPR.Q1.ZS,,world_bank,,,1,,
15255,SE.PRM.CMPR.Q5.ZS,,world_bank,,,1,,
15256,SE.PRM.CMPR.RU.ZS,,world_bank,,,1,,
15257,SE.PRM.CMPR.UR.ZS,,world_bank,,,1,,
15258,SE.PRM.CMPT.FE.ZS,"Tasa de finalización de la educación de nivel primario, mujeres (% del grupo etario correspondiente)",world_bank,"Tasa de finalización de educación primaria, mujeres. Corresponde al número total de niñas que ingresan al último año de educación primaria, independientemente de su edad, expresado como porcentaje de la población femenina total en edad oficial de cursar dicho grado. Este indicador también se denomina “tasa bruta de ingreso al último grado de primaria”. Esta tasa puede ser superior a 100% debido a niñas mayores y menores de la edad oficial de ingreso que entran a la educación primaria de forma precoz o tardía y (o) que han repetido grados.  ","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15259,SE.PRM.CMPT.MA.ZS,"Tasa de finalización de la educación de nivel primario, varones (% del grupo etario correspondiente)",world_bank,"Tasa de finalización de educación primaria, varones. Corresponde al número total de niños que ingresan al último año de educación primaria, independientemente de su edad, expresado como porcentaje de la población masculina total en edad oficial de ingresar a dicho grado. Este indicador también se denomina “tasa bruta de ingreso al último grado de primaria”. Esta tasa puede ser superior a 100% debido a niños mayores y menores de la edad oficial de ingreso que entran a la educación primaria de forma precoz o tardía y (o) que han repetido grado.  ","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15260,SE.PRM.CMPT.ZS,"Tasa de finalización de la educación de nivel primario, total (% del grupo etario correspondiente)",world_bank,"Tasa de finalización de la educación primaria, total. Corresponde al número total de estudiantes que ingresan al último año de educación primaria, independientemente de su edad, expresado como porcentaje de la población total en edad oficial de ingresar a dicho grado. Este indicador también se denomina “tasa bruta de ingreso al último grado de primaria”. Esta tasa puede ser superior a 100% debido a niños mayores y menores de la edad oficial de ingreso que entran a la educación primaria de forma precoz o tardía y (o) que han repetido grado.  ","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15261,SE.PRM.CONT,Conocimiento del contenido,world_bank,,,1,,
15262,SE.PRM.CONT.1,(De facto) Porcentaje de docentes competentes en las materias que enseñan,world_bank,,,1,,
15263,SE.PRM.CONT.1.F,(De facto) Porcentaje de docentes competentes en las materias que enseñan - Mujeres,world_bank,,,1,,
15264,SE.PRM.CONT.1.M,(De facto) Porcentaje de docentes competentes en las materias que enseñan - Hombres,world_bank,,,1,,
15265,SE.PRM.CONT.1.R,(De facto) Porcentaje de docentes competentes en las materias que enseñan - Rural,world_bank,,,1,,
15266,SE.PRM.CONT.1.U,(De facto) Porcentaje de docentes competentes en las materias que enseñan - Urbana,world_bank,,,1,,
15267,SE.PRM.CONT.2,(De facto) Porcentaje de docentes competentes en lengua,world_bank,,,1,,
15268,SE.PRM.CONT.2.F,(De facto) Porcentaje de docentes competentes en lengua - Mujeres,world_bank,,,1,,
15269,SE.PRM.CONT.2.M,(De facto) Porcentaje de docentes competentes en lengua - Hombres,world_bank,,,1,,
15270,SE.PRM.CONT.2.R,(De facto) Porcentaje de docentes competentes en lengua - Rural,world_bank,,,1,,
15271,SE.PRM.CONT.2.U,(De facto) Porcentaje de docentes competentes en lengua - Urbana,world_bank,,,1,,
15272,SE.PRM.CONT.3,(De facto) Porcentaje de docentes competentes en matemáticas,world_bank,,,1,,
15273,SE.PRM.CONT.3.F,(De facto) Porcentaje de docentes competentes en matemáticas - Mujeres,world_bank,,,1,,
15274,SE.PRM.CONT.3.M,(De facto) Porcentaje de docentes competentes en matemáticas - Hombres,world_bank,,,1,,
15275,SE.PRM.CONT.3.R,(De facto) Porcentaje de docentes competentes en matemáticas - Rural,world_bank,,,1,,
15276,SE.PRM.CONT.3.U,(De facto) Porcentaje de docentes competentes en matemáticas - Urbana,world_bank,,,1,,
15277,SE.PRM.CUAT.FE.ZS,"Nivel de instrucción, al menos escuela primaria completa, población de más de 25 años, mujeres (%) (acumulativo)",world_bank,The percentage of population ages 25 and over that attained or completed primary education.,"United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",1,,
15278,SE.PRM.CUAT.MA.ZS,"Nivel de instrucción, al menos escuela primaria completa, población de más de 25 años, varones (%) (acumulativo)",world_bank,The percentage of population ages 25 and over that attained or completed primary education.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15279,SE.PRM.CUAT.ZS,"Nivel de instrucción, al menos escuela primaria completa, población de más de 25 años, total (%) (acumulativo)",world_bank,The percentage of population ages 25 and over that attained or completed primary education.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15280,SE.PRM.DURS,"Educación de nivel primario, duración (años)",world_bank,Duración de la educación primaria es el número de grados (años) de los que consta la educación primaria.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15281,SE.PRM.EFFT,Presencia del docente,world_bank,,,1,,
15282,SE.PRM.EFFT.1,"(De facto) Porcentaje de docentes que están presentes en el aula cuando está previsto que estén enseñando, durante una visita anunciada",world_bank,,,1,,
15283,SE.PRM.EFFT.1.F,"(De facto) Porcentaje de docentes que están presentes en el aula cuando está previsto que estén enseñando, durante una visita anunciada - Mujeres",world_bank,,,1,,
15284,SE.PRM.EFFT.1.M,"(De facto) Porcentaje de docentes que están presentes en el aula cuando está previsto que estén enseñando, durante una visita anunciada - Hombres",world_bank,,,1,,
15285,SE.PRM.EFFT.1.R,"(De facto) Porcentaje de docentes que están presentes en el aula cuando está previsto que estén enseñando, durante una visita anunciada - Rural",world_bank,,,1,,
15286,SE.PRM.EFFT.1.U,"(De facto) Porcentaje de docentes que están presentes en el aula cuando está previsto que estén enseñando, durante una visita anunciada - Urbana",world_bank,,,1,,
15287,SE.PRM.EFFT.2,(De facto) Porcentaje de docentes que están presentes en su escuela durante una visita anunciada,world_bank,,,1,,
15288,SE.PRM.EFFT.2.F,(De facto) Porcentaje de docentes que están presentes en su escuela durante una visita anunciada - Mujeres,world_bank,,,1,,
15289,SE.PRM.EFFT.2.M,(De facto) Porcentaje de docentes que están presentes en su escuela durante una visita anunciada - Hombres,world_bank,,,1,,
15290,SE.PRM.EFFT.2.R,(De facto) Porcentaje de docentes que están presentes en su escuela durante una visita anunciada - Rural,world_bank,,,1,,
15291,SE.PRM.EFFT.2.U,(De facto) Porcentaje de docentes que están presentes en su escuela durante una visita anunciada - Urbana,world_bank,,,1,,
15292,SE.PRM.ENNR.FE,,world_bank,,,1,,
15293,SE.PRM.ENRL,"Educación de nivel primario, alumnos",world_bank,"Matrícula en educación primaria, instituciones públicas y privadas, todos los programas, total. Corresponde al número total de estudiantes matriculados en instituciones públicas y privadas de educación primaria.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15294,SE.PRM.ENRL.FE,,world_bank,,,1,,
15295,SE.PRM.ENRL.FE.ZS,"Educación de nivel primario, alumnos (% de mujeres)",world_bank,"Porcentaje de alumnas, educación primaria. Corresponde al número de alumnas en el nivel primario, expresado como porcentaje del total de estudiantes (niños y niñas) en el nivel primario en un año escolar determinado.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15296,SE.PRM.ENRL.TC.ZS,"Proporción alumnos-maestro, nivel primario",world_bank,"Proporción de alumnos por docente, educación primaria. Corresponde al número de alumnos matriculados en educación primaria dividido por el número de docentes en dicho nivel.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15297,SE.PRM.ENRR,"Inscripción escolar, nivel primario (% bruto)",world_bank,"Tasa bruta de matrícula, educación primaria, total. Corresponde al número total de estudiantes matriculados en educación primaria, independientemente de su edad, expresado como porcentaje de la población total en edad oficial de cursar enseñanza primaria. La TBM puede ser superior al 100% debido a la inclusión de estudiantes mayores y menores a la edad oficial ya sea por repetir grados o por un ingreso precoz o tardío a dicho nivel de enseñanza.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15298,SE.PRM.ENRR.FE,"Inscripción escolar, nivel primario, mujeres (% bruto) ",world_bank,"Tasa bruta de matrícula, educación primaria, mujeres. Corresponde al número total de niñas matriculadas en educación primaria, independientemente de su edad, expresado como porcentaje de la población total de niñas en edad oficial de cursar enseñanza primaria. La TBM puede ser superior a 100% debido a la inclusión de estudiantes mayores y menores a la edad oficial ya sea por repetir grados o por un ingreso precoz o tardío a dicho nivel de enseñanza.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15299,SE.PRM.ENRR.MA,"Inscripción escolar, nivel primario, varones (% bruto) ",world_bank,"Tasa bruta de matrícula, educación primaria, varones. Corresponde al número total de niños matriculados en educación primaria, independientemente de su edad, expresado como porcentaje de la población total de niños en edad oficial de cursar enseñanza primaria. La TBM puede ser superior a 100% debido a la inclusión de estudiantes mayores y menores a la edad oficial ya sea por repetir grados o por un ingreso precoz o tardío a dicho nivel de enseñanza.  ","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15300,SE.PRM.ENRR.MF,,world_bank,,,1,,
15301,SE.PRM.GINT.FE.ZS,"Tasa bruta de ingreso en primer grado, mujeres (% del grupo etario correspondiente)",world_bank,"Tasa bruta de ingreso, educación primaria, mujeres. Corresponde al número total de niñas que ingresan por primera vez al primer grado de educación primaria, independientemente de su edad, expresado como porcentaje de la población de niñas en edad oficial de ingreso. Esta tasa puede ser superior a 100% debido a que hay niñas o niños que ingresan a la primaria antes o después de la edad oficial.  ","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
